OccurrencePrecinctCode,CollisionID,CollisionKey,Collision_ at_Intersection,IntersectionAddress,IntersectingStreet,CrossStreet,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
120,2022120000666,247674670,1,BAY ST&&WILLIAM ST,BAY ST,WILLIAM ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
120,2022120000680,247943369,1,BAY ST&&WILLOW AVE,BAY ST,WILLOW AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
120,2022120000722,248864666,1,BEMENT AVE&&CASTLETON AVE,CASTLETON AVE,BEMENT AVE,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
120,2022120000721,248178085,1,BISMARK AVE&&HENDRICKS AVE,HENDRICKS AVE,BISMARK AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120,2022120000665,247554358,1,BISMARK AVE&&WINTER AVE,WINTER AVE,BISMARK AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
120,2022120000786,249157421,1,BOWEN ST&&ROFF ST,BOWEN ST,ROFF ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
120,2022120000711,248472019,1,BRIGHTON AVE&&GLEN AVE,GLEN AVE,BRIGHTON AVE,4,1,0,4,1,0,1,0,0,0,0,0,0,0,1,0
120,2022120000716,248224767,1,BRIGHTON AVE&&JERSEY ST,JERSEY ST,BRIGHTON AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
120,2022120000712,248224765,1,BROAD ST&&QUINN ST,QUINN ST,BROAD ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
120,2022120000664,248178078,1,BROADWAY&&CASTLETON AVE,CASTLETON AVE,BROADWAY,1,2,0,1,2,0,0,0,0,0,0,0,2,0,1,0
120,2022120000714,248083234,1,BROADWAY&&FOREST AVE,FOREST AVE,BROADWAY,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
120,2022120000777,248737386,2,BROADWAY&&FOREST AVE,BROADWAY,FOREST AVE,1,2,0,1,2,0,1,0,1,0,0,0,0,0,1,0
120,2022120000673,247674673,1,BROOK ST&&VICTORY BLVD,VICTORY BLVD,BROOK ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
120,2022120000742,248473876,1,BROOKS POND PL&&MARTLING AVE,BROOKS POND PL,MARTLING AVE,2,3,0,2,3,0,0,0,3,0,0,0,0,0,1,0
120,2022120000705,247993300,1,CAMPUS RD&&HOWARD AVE,HOWARD AVE,CAMPUS RD,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
120,2022120000748,248473880,1,CARLYLE ST&&YORK AVE,CARLYLE ST,YORK AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
120,2022120000709,248472018,1,CARY AVE&&CLOVE RD,CLOVE RD,CARY AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
120,2022120000741,248473875,1,CARY AVE&&ELIZABETH ST,ELIZABETH ST,CARY AVE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
120,2022120000724,248509633,2,CARY AVE&&ELIZABETH ST,ELIZABETH ST,CARY AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
120,2022120000765,248656610,1,CASSIDY PL&&TYSEN ST,TYSEN ST,CASSIDY PL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
