OccurrencePrecinctCode,CollisionID,CollisionKey,Collision_ at_Intersection,IntersectionAddress,IntersectingStreet,CrossStreet,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
060,2022060000590,247967340,1,26 AVE&&BENSON AVE,BENSON AVE,26 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000654,249169468,2,26 AVE&&BENSON AVE,BENSON AVE,26 AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000572,247838597,1,86 ST&&AVENUE V,AVENUE V,86 ST,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
060,2022060000580,248838220,1,86 ST&&W 11 ST,86 ST,W 11 ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
060,2022060000567,247628287,1,86 ST&&W 8 ST,W 8 ST,86 ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000579,247838958,1,AVENUE V&&STILLWELL AVE,AVENUE V,STILLWELL AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000555,247564631,1,AVENUE W&&W 11 ST,W 11 ST,AVENUE W,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000583,247838960,2,AVENUE W&&W 11 ST,W 11 ST,AVENUE W,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000651,248470379,1,AVENUE X&&BOYNTON PL,AVENUE X,BOYNTON PL,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000599,248031986,1,AVENUE Z&&E 6 ST,AVENUE Z,E 6 ST,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
060,2022060000623,248207860,2,AVENUE Z&&E 6 ST,E 6 ST,AVENUE Z,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000569,247628289,1,AVENUE Z&&STILLWELL AVE,STILLWELL AVE,AVENUE Z,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000642,248470374,1,BAY 46 ST&&STILLWELL AVE,BAY 46 ST,STILLWELL AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
060,2022060000632,248325823,1,BAY 47 ST&&STILLWELL AVE,BAY 47 ST,STILLWELL AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000596,248207854,1,BAY 50 ST&&CROPSEY AVE,CROPSEY AVE,BAY 50 ST,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
060,2022060000584,247838961,1,BAY VIEW AVE&&NEPTUNE AVE,NEPTUNE AVE,BAY VIEW AVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
060,2022060000630,248267648,1,BAY VIEW AVE&&W 35 ST,BAY VIEW AVE,W 35 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000557,247602214,1,BAY VIEW AVE&&W 37 ST,BAY VIEW AVE,W 37 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000607,248267645,1,BELT PARKWAY&&NYCTA SUBWAY,NYCTA SUBWAY,BELT PARKWAY,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
060,2022060000554,247564630,1,BELT PARKWAY&&OCEAN PARKWAY,OCEAN PARKWAY,BELT PARKWAY,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
060,2022060000610,248325820,2,BELT PARKWAY&&OCEAN PARKWAY,OCEAN PARKWAY,BELT PARKWAY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000675,248838236,3,BELT PARKWAY&&OCEAN PARKWAY,OCEAN PARKWAY,BELT PARKWAY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000652,248838224,1,BRIGHTON 10 LN&&CONEY ISLAND AVE,CONEY ISLAND AVE,BRIGHTON 10 LN,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000601,248280125,1,BRIGHTON 10 ST&&OCEAN VIEW AVE,OCEAN VIEW AVE,BRIGHTON 10 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000622,248207859,1,BRIGHTON 10 TER&&CONEY ISLAND AVE,BRIGHTON 10 TER,CONEY ISLAND AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000658,248838227,2,BRIGHTON 10 TER&&CONEY ISLAND AVE,BRIGHTON 10 TER,CONEY ISLAND AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000595,247967344,1,BRIGHTON 13 ST&&OCEAN VIEW AVE,BRIGHTON 13 ST,OCEAN VIEW AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000556,247838595,1,BRIGHTON 14 ST&&BRIGHTON BEACH AVE,BRIGHTON 14 ST,BRIGHTON BEACH AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000640,248470373,1,BRIGHTON 3 ST&&BRIGHTWATER CT,BRIGHTON 3 ST,BRIGHTWATER CT,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000574,247668602,1,BRIGHTON 4 ST&&NEPTUNE AVE,NEPTUNE AVE,BRIGHTON 4 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000646,248470376,1,BRIGHTON 4 ST&&OCEAN VIEW AVE,OCEAN VIEW AVE,BRIGHTON 4 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000671,248838232,1,BRIGHTON 5 ST&&BRIGHTON BEACH AVE,BRIGHTON BEACH AVE,BRIGHTON 5 ST,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
060,2022060000656,248838225,1,BRIGHTON 5 ST&&NEPTUNE AVE,NEPTUNE AVE,BRIGHTON 5 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000564,247628285,1,BRIGHTON 6 ST&&BRIGHTON BEACH AVE,BRIGHTON 6 ST,BRIGHTON BEACH AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000626,248838221,1,BRIGHTON 7 ST&&NEPTUNE AVE,NEPTUNE AVE,BRIGHTON 7 ST,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
060,2022060000629,248325821,1,BRIGHTON BEACH AVE&&CONEY ISLAND AVE,CONEY ISLAND AVE,BRIGHTON BEACH AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000665,248838228,2,BRIGHTON BEACH AVE&&CONEY ISLAND AVE,BRIGHTON BEACH AVE,CONEY ISLAND AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
060,2022060000573,247628291,1,BRIGHTON BEACH AVE&&CORBIN PL,BRIGHTON BEACH AVE,CORBIN PL,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
060,2022060000562,247628284,1,CONEY ISLAND AVE&&NEPTUNE AVE,NEPTUNE AVE,CONEY ISLAND AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000631,248325822,2,CONEY ISLAND AVE&&NEPTUNE AVE,NEPTUNE AVE,CONEY ISLAND AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
060,2022060000560,247628282,1,CROPSEY AVE&&HART PL,CROPSEY AVE,HART PL,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
060,2022060000633,248325824,2,CROPSEY AVE&&HART PL,CROPSEY AVE,HART PL,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
060,2022060000559,247628281,1,CROPSEY AVE&&SHORE PKWY,CROPSEY AVE,SHORE PKWY,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
060,2022060000618,248207855,2,CROPSEY AVE&&SHORE PKWY,SHORE PKWY,CROPSEY AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000655,249169469,3,CROPSEY AVE&&SHORE PKWY,SHORE PKWY,CROPSEY AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000669,248838231,1,E 12 ST&&NEPTUNE AVE,NEPTUNE AVE,E 12 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000672,248838233,1,E 6 ST&&SHORE PKWY,SHORE PKWY,E 6 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000608,248158269,1,MERMAID AVE&&STILLWELL AVE,STILLWELL AVE,MERMAID AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000627,248207862,2,MERMAID AVE&&STILLWELL AVE,STILLWELL AVE,MERMAID AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000602,248280126,3,MERMAID AVE&&STILLWELL AVE,STILLWELL AVE,MERMAID AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000645,248470375,4,MERMAID AVE&&STILLWELL AVE,STILLWELL AVE,MERMAID AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000582,247838959,1,MERMAID AVE&&W 16 ST,MERMAID AVE,W 16 ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
060,2022060000568,247628288,1,MERMAID AVE&&W 19 ST,MERMAID AVE,W 19 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000586,247838962,2,MERMAID AVE&&W 19 ST,MERMAID AVE,W 19 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000600,247970701,1,MERMAID AVE&&W 21 ST,W 21 ST,MERMAID AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000621,248207858,1,MERMAID AVE&&W 22 ST,MERMAID AVE,W 22 ST,3,2,0,3,2,0,1,0,1,0,0,0,0,0,1,0
060,2022060000648,248470378,2,MERMAID AVE&&W 22 ST,W 22 ST,MERMAID AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000649,248605565,1,MERMAID AVE&&W 29 ST,MERMAID AVE,W 29 ST,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
060,2022060000635,248470372,1,MERMAID AVE&&W 31 ST,MERMAID AVE,W 31 ST,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
060,2022060000591,247967341,1,MERMAID AVE&&W 33 ST,W 33 ST,MERMAID AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000660,248788469,1,MERMAID AVE&&W 37 ST,MERMAID AVE,W 37 ST,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0
060,2022060000587,247838963,1,NEPTUNE AVE&&OCEAN PKWY,OCEAN PKWY,NEPTUNE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000575,248470371,2,NEPTUNE AVE&&OCEAN PKWY,NEPTUNE AVE,OCEAN PKWY,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
060,2022060000616,248160085,1,NEPTUNE AVE&&STILLWELL AVE,STILLWELL AVE,NEPTUNE AVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000674,248838235,1,NEPTUNE AVE&&W 15 ST,W 15 ST,NEPTUNE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000634,248274339,1,NEPTUNE AVE&&W 16 ST,NEPTUNE AVE,W 16 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000561,247628283,1,NEPTUNE AVE&&W 17 ST,NEPTUNE AVE,W 17 ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000628,248267647,1,NEPTUNE AVE&&W 21 ST,W 21 ST,NEPTUNE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000662,249210609,2,NEPTUNE AVE&&W 21 ST,W 21 ST,NEPTUNE AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
060,2022060000620,248207857,1,NEPTUNE AVE&&W 22 ST,NEPTUNE AVE,W 22 ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
060,2022060000571,247628290,1,NEPTUNE AVE&&W 27 ST,NEPTUNE AVE,W 27 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000603,248158265,1,NEPTUNE AVE&&W 28 ST,NEPTUNE AVE,W 28 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000577,247838599,1,NEPTUNE AVE&&W 36 ST,NEPTUNE AVE,W 36 ST,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
060,2022060000606,248158268,1,NEPTUNE AVE&&W 6 ST,NEPTUNE AVE,W 6 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000611,248267646,2,NEPTUNE AVE&&W 6 ST,NEPTUNE AVE,W 6 ST,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000666,248838229,3,NEPTUNE AVE&&W 6 ST,NEPTUNE AVE,W 6 ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
060,2022060000576,247838598,1,NEPTUNE AVE&&W 8 ST,W 8 ST,NEPTUNE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000609,248158270,2,NEPTUNE AVE&&W 8 ST,W 8 ST,NEPTUNE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000650,248605566,3,NEPTUNE AVE&&W 8 ST,W 8 ST,NEPTUNE AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000619,248207856,1,RIEGALMAN BOARDWALK WEST&&STILLWELL AVENUE,RIEGALMAN BOARDWALK WEST,STILLWELL AVENUE,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0
060,2022060000617,248160086,1,SHEEPSHEAD BAY RD&&W 8 ST,W 8 ST,SHEEPSHEAD BAY RD,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000566,247628286,1,STILLWELL AVE&&SURF AVE,SURF AVE,STILLWELL AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
060,2022060000593,248207853,2,STILLWELL AVE&&SURF AVE,SURF AVE,STILLWELL AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
060,2022060000653,248605567,3,STILLWELL AVE&&SURF AVE,SURF AVE,STILLWELL AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000641,248838222,4,STILLWELL AVE&&SURF AVE,STILLWELL AVE,SURF AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000589,247838965,1,SURF AVE&&W 12 ST,SURF AVE,W 12 ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
060,2022060000644,248838223,2,SURF AVE&&W 12 ST,SURF AVE,W 12 ST,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
060,2022060000598,247967346,1,SURF AVE&&W 17 ST,W 17 ST,SURF AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000592,247967342,1,SURF AVE&&W 19 ST,W 19 ST,SURF AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000565,247838596,1,SURF AVE&&W 21 ST,W 21 ST,SURF AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000624,249168159,2,SURF AVE&&W 21 ST,W 21 ST,SURF AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
060,2022060000615,248160084,1,SURF AVE&&W 22 ST,SURF AVE,W 22 ST,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000639,248605563,2,SURF AVE&&W 22 ST,SURF AVE,W 22 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000585,247838600,1,SURF AVE&&W 31 ST,SURF AVE,W 31 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000647,248470377,2,SURF AVE&&W 31 ST,W 31 ST,SURF AVE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
060,2022060000588,247838964,1,SURF AVE&&W 8 ST,W 8 ST,SURF AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000661,248602586,2,SURF AVE&&W 8 ST,W 8 ST,SURF AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000673,248838234,3,SURF AVE&&W 8 ST,SURF AVE,W 8 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
060,2022060000614,248158272,1,W 3 ST&&W BRIGHTON AVE,W BRIGHTON AVE,W 3 ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
061,2022061000790,247805601,1,86 ST&&W 6 ST,W 6 ST,86 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000832,248303018,1,AMHERST ST&&SHORE BLVD,SHORE BLVD,AMHERST ST,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0
061,2022061000849,248509554,1,AVENUE P&&E 16 ST,AVENUE P,E 16 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000772,247451356,1,AVENUE P&&E 27 ST,AVENUE P,E 27 ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
061,2022061000814,248130824,1,AVENUE P&&E 9 ST,E 9 ST,AVENUE P,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
061,2022061000827,248282855,2,AVENUE P&&E 9 ST,AVENUE P,E 9 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000769,247431292,1,AVENUE P&&OCEAN PKWY,OCEAN PKWY,AVENUE P,2,2,0,2,2,0,2,0,0,0,0,0,0,0,1,0
061,2022061000885,248964505,2,AVENUE P&&OCEAN PKWY,OCEAN PKWY,AVENUE P,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
061,2022061000774,247556650,1,AVENUE R&&E 12 ST,AVENUE R,E 12 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000823,248216347,1,AVENUE R&&E 13 ST,AVENUE R,E 13 ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
061,2022061000889,248894449,1,AVENUE R&&OCEAN AVE,OCEAN AVE,AVENUE R,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0
061,2022061000852,248475701,1,AVENUE S&&E 27 ST,AVENUE S,E 27 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000801,247881156,1,AVENUE S&&GERRITSEN AVE,GERRITSEN AVE,AVENUE S,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
061,2022061000798,247829240,1,AVENUE S&&OCEAN PKWY,OCEAN PKWY,AVENUE S,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000828,248282856,2,AVENUE S&&OCEAN PKWY,OCEAN PKWY,AVENUE S,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
061,2022061000841,248380933,3,AVENUE S&&OCEAN PKWY,OCEAN PKWY,AVENUE S,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000873,248744297,1,AVENUE T&&CONEY ISLAND AVE,CONEY ISLAND AVE,AVENUE T,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000787,247805598,1,AVENUE T&&E 21 ST,AVENUE T,E 21 ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
061,2022061000867,248720243,1,AVENUE T&&GERRITSEN AVE,GERRITSEN AVE,AVENUE T,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
061,2022061000877,248750220,1,AVENUE U&&CONEY ISLAND AVE,CONEY ISLAND AVE,AVENUE U,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
061,2022061000878,248767059,1,AVENUE U&&E 19 ST,AVENUE U,E 19 ST,4,1,0,4,1,0,1,0,0,0,0,0,0,0,1,0
061,2022061000789,247805600,1,AVENUE U&&GERRITSEN AVE,AVENUE U,GERRITSEN AVE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
061,2022061000822,248178029,2,AVENUE U&&GERRITSEN AVE,GERRITSEN AVE,AVENUE U,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
061,2022061000792,247805602,1,AVENUE U&&OCEAN PKWY,OCEAN PKWY,AVENUE U,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
061,2022061000786,247805597,1,AVENUE U&&WEST ST,WEST ST,AVENUE U,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
061,2022061000880,248779488,1,AVENUE V&&E 12 ST,AVENUE V,E 12 ST,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000829,248276982,1,AVENUE V&&OCEAN PKWY,OCEAN PKWY,AVENUE V,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
061,2022061000834,248334293,1,AVENUE V&&STUART ST,STUART ST,AVENUE V,4,2,0,4,2,0,1,0,1,0,0,0,0,0,1,0
061,2022061000864,248626065,1,AVENUE W&&CONEY ISLAND AVE,AVENUE W,CONEY ISLAND AVE,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
061,2022061000884,248847956,1,AVENUE W&&E 12 ST,AVENUE W,E 12 ST,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
061,2022061000876,249127078,1,AVENUE W&&OCEAN AVE,OCEAN AVE,AVENUE W,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
061,2022061000883,248847955,1,AVENUE W&&OCEAN PKWY,OCEAN PKWY,AVENUE W,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
061,2022061000844,248390234,1,AVENUE W&&W 1 ST,AVENUE W,W 1 ST,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000857,248565189,1,AVENUE X&&E 21 ST,AVENUE X,E 21 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000868,248691922,1,AVENUE X&&KNAPP ST,KNAPP ST,AVENUE X,3,2,0,3,2,0,2,0,0,0,0,0,0,0,1,0
061,2022061000813,248151965,1,AVENUE X&&OCEAN PKWY,OCEAN PKWY,AVENUE X,2,4,0,2,4,0,1,0,3,0,0,0,0,0,1,0
061,2022061000802,247881157,1,AVENUE X&&SHEEPSHEAD BAY RD,SHEEPSHEAD BAY RD,AVENUE X,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000795,247881153,1,AVENUE X&&W 1 ST,AVENUE X,W 1 ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
061,2022061000778,247556652,1,AVENUE X&&W 2 ST,AVENUE X,W 2 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
061,2022061000838,248509552,1,AVENUE Y&&KNAPP ST,KNAPP ST,AVENUE Y,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
061,2022061000856,248565188,2,AVENUE Y&&KNAPP ST,KNAPP ST,AVENUE Y,2,2,0,2,2,0,0,0,0,0,2,0,0,0,1,1
061,2022061000817,248137683,1,AVENUE Z&&E 12 ST,AVENUE Z,E 12 ST,3,2,0,3,2,0,2,0,0,0,0,0,0,0,1,0
061,2022061000773,247494338,1,AVENUE Z&&E 16 ST,AVENUE Z,E 16 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000871,248744296,1,AVENUE Z&&E 19 ST,E 19 ST,AVENUE Z,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
061,2022061000875,249127077,1,AVENUE Z&&E 27 ST,E 27 ST,AVENUE Z,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
061,2022061000799,247881154,1,AVENUE Z&&NOSTRAND AVE,NOSTRAND AVE,AVENUE Z,2,3,0,2,3,0,2,0,1,0,0,0,0,0,1,0
061,2022061000833,248308052,2,AVENUE Z&&NOSTRAND AVE,NOSTRAND AVE,AVENUE Z,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000788,247805599,1,AVENUE Z&&OCEAN AVE,OCEAN AVE,AVENUE Z,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
061,2022061000781,247668605,1,BATCHELDER ST&&VOORHIES AVE,VOORHIES AVE,BATCHELDER ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000854,248565186,1,BEDFORD AVE&&QUENTIN RD,BEDFORD AVE,QUENTIN RD,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
061,2022061000808,248004207,1,BELT PARKWAY&&KNAPP STREET,KNAPP STREET,BELT PARKWAY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000791,247838601,1,BELT PARKWAY&&SHEEPSHEAD BAY ROAD,SHEEPSHEAD BAY ROAD,BELT PARKWAY,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
061,2022061000845,248398892,2,BELT PARKWAY&&SHEEPSHEAD BAY ROAD,SHEEPSHEAD BAY ROAD,BELT PARKWAY,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
061,2022061000870,248744295,3,BELT PARKWAY&&SHEEPSHEAD BAY ROAD,SHEEPSHEAD BAY ROAD,BELT PARKWAY,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000865,249076998,4,BELT PARKWAY&&SHEEPSHEAD BAY ROAD,SHEEPSHEAD BAY ROAD,BELT PARKWAY,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
061,2022061000872,248720244,1,BRIGHAM ST&&EMMONS AVE,BRIGHAM ST,EMMONS AVE,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
061,2022061000839,248358889,1,CONEY ISLAND AVE&&QUENTIN RD,QUENTIN RD,CONEY ISLAND AVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000819,248209505,1,E 12 ST&&GUIDER AVE,GUIDER AVE,E 12 ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
061,2022061000863,248626064,1,E 14 ST&&SHORE PKWY,SHORE PKWY,E 14 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000843,248390233,1,E 15 ST&&KINGS HWY,E 15 ST,KINGS HWY,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
061,2022061000824,248209506,1,E 16 ST&&KINGS HWY,KINGS HWY,E 16 ST,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
061,2022061000840,248380932,1,E 19 ST&&KINGS HWY,E 19 ST,KINGS HWY,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
061,2022061000784,247650332,1,E 23 ST&&VOORHIES AVE,VOORHIES AVE,E 23 ST,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000847,248509553,1,E 29 ST&&EMMONS AVE,EMMONS AVE,E 29 ST,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
061,2022061000842,248380934,1,EMMONS AVENUE&&WEST STREET,EMMONS AVENUE,WEST STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
061,2022061000860,248589845,1,GRAVESEND NECK RD&&NOSTRAND AVE,NOSTRAND AVE,GRAVESEND NECK RD,2,2,0,2,2,0,1,0,1,0,0,0,0,0,1,0
